Contig	TXAS01	TXAS02	TXAS06	TXAS09	TXAS10	TXAS11	TXAS12	TXAS14	TXAS15	TXAS18	TXAS20	TXAS21	TXAS24	TXAS25	TXAS29	TXAS30	TXAS31	TXAS33	TXAS35	TXAS39	TXAS42	TXAS44	TXAS46	TXAS47	TXAS48	TXAS50	TXAS51	TXAS52	TXAS53	TXHC02	TXHC03	TXHC04	TXHC05	TXHC06	TXHC08	TXHC10	TXHC12	TXHC13	TXHC15	TXHC16	TXHC17	TXHC18	TXHC19	TXHC20	TXHC21	TXHC22	TXHC23	TXHC24	TXHC25	TXHC26	TXHC27	TXHC28	TXHC29	TXHC30	TXHC31	TXHC32	TXHC33	TXHC35
vOUT2678	100846	153373	163802	55988	150669	35320	193177	195803	2719	38563	191297	122390	8972	11971	52171	89004	254508	88148	5166	52056	37660	62591	23926	150139	37587	460	3127	9895	41344	14201	202280	64102	154123	91709	342720	75205	525555	99626	12086	172	88584	34197	81286	19971	4234	140331	27680	21007	54500	120353	8302	44420	40329	66666	31583	38272	92301	20325
vOUT2679	4390	4223	906	230	118723	3061	2708	1320	8209	2505	6	1820	210	799	189534	391	739	1153	3850	4709	464	147085	10854	167928	1952	7098	615032	9724	12486	3154	582	1595	154	186	8977	1557	111	342	9378	255219	64610	46410	74103	576991	223	516152	1670	4003	18035	53264	1392	555	21362	34107	8945	426099	6704	93076
vOUT268	429	9218	384	14696	730	9800	42	24777	0	5975	6921	3871	95594	21084	919	874	3291	7326	10596	25269	244	21687	59513	4510	11705	334	4826	47	108227	21266	35654	24019	50890	22697	7029	11973	636	34872	2011	22	81	28959	5073	2047	57575	169	467	8244	12946	140	266	17234	15731	3392	2339	220	3163	3616
vOUT2680	612	3371	0	4376	7589	525	13626	2527	4	7715	39946	3408	928	10288	3917	12965	6109	29917	4889	2871	22	7508	8442	13	14260	6	21729	48797	17128	7412	19120	20299	57981	9006	4464	6430	10630	709	39568	68488	4975	28621	24183	22724	63538	94084	5852	5518	86	1	2141	9743	60134	36490	6036	261	31972	4342
vOUT2681	7920	17466	979	2310	4253	5295	4984	3539	30570	8331	63188	57862	14331	4887	1430	13382	17728	11799	9967	1595	44568	9592	3741	41497	43952	20954	17340	60653	27426	6213	4244	3085	11346	34347	3253	2043	8475	5365	4376	9119	98012	17234	93048	135066	13616	133076	24773	7624	2062	1290	1495	21600	46234	57550	112647	5672	15721	3637
vOUT2682	2746	13595	6868	2008	3874	6887	8919	4212	47	472	0	6611	1724	546	484	2642	3031	659	1159	6198	3792	1399	1713	1574	1335	23	586	0	299	4722	5998	3227	17270	1624	6155	4300	4733	2748	3054	25138	3992	3191	9143	402	578	6605	791	1390	1705	7259	446	687	571	2439	758	233	7881	527
vOUT2683	4141	4180	726	5479	1275	18943	90	5191	9	10508	19542	8105	10390	7231	1545	844	11225	23655	3200	10071	1086	6521	49103	8164	130781	723	4733	1479	51360	5439	14728	18306	15348	7056	4642	8670	1420	13599	3184	594	654	11072	2737	4140	19388	72991	6235	7876	29114	461	414	7163	12761	7044	3115	1270	23095	4885
vOUT2684	228	3495	4494	173	1482	1245	1066	777	0	0	13571	492	13	164	1044	297	759	2972	987	1634	252164	1172	789	3768	2505	0	2985	18368	1616	845	791	1437	2616	746	458	282	57	1568	8922	1340	1472	495	7400	36	762	27452	5455	392	1317	4701	48	610	381	9221	3578	3588	3510	400
vOUT2685	388	620	239	1228	554	343	468	366	0	1438	17480	1910	0	374	776	2	320	2632	21	2059	349	459	1473	2619	3943	3	3426	4717	2888	2319	948	3875	13330	2280	1049	651	166	9615	404	0	2829	5762	3449	909	3973	12997	1251	1312	105	103	3	7977	1290	4160	0	0	475	1439
vOUT2686	35	1481	134	78	418	18	595	178	2	181	2107	1851	513	370	139	429	288	380	227	668	537	1136	1837	154	4934	334	958	3042	2756	168	623	83	427	1031	253	689	409	1384	250	789	51	637	188	327	1045	26940	677	1444	886	505	27	404	432	425	1462	951	628	658
vOUT2687	1532	1888	6612	635	578	648	584	396	5554	1738	19038	6998	1560	718	7783	3787	11100	938	1869	6000	5378	1418	4095	14952	12467	34496	3226	7241	3753	879	2500	613	1610	4358	707	576	1653	813	18392	104554	10722	4983	11132	22568	1647	36291	9472	996	461	11627	240	2554	5040	16711	13863	61407	2662	465
vOUT2688	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	99576	2	0	0	0	0	0	0	0	0	0	0	0
vOUT2689	511	829	116	140	210	357	218	201	1303	833	2461	1957	1122	297	220	578	1177	508	2247	183	1978	553	206	1825	1794	1423	827	2913	1944	622	239	783	772	1359	155	406	479	303	581	3500	5209	725	3818	5635	3673	16956	1420	608	60	197	169	9479	1785	2416	4272	1223	778	712
vOUT269	1149	1067	14545	7688	55391	263	102242	13137	20	10445	633	1489	105	2562	354	456	1406	836	58	278	1169	4218	250	1105	2029	11	188	83	196	5629	1801	379	41117	11759	113578	2262	2779	601	61	0	634	14759	46699	337	55	432	211	10358	367	961	2028	1863	4679	4666	1622	282	21544	135
vOUT2690	1507	1512	364	103	34052	2297	1117	473	2789	845	2	623	67	281	420848	63	384	476	1269	1756	168	51153	4547	74962	679	2862	213305	3555	4678	915	298	754	91	65	2581	534	66	103	5087	82275	23297	16317	25581	189905	86	265769	787	2384	6242	18099	485	173	7246	12704	4267	152602	2977	35553
vOUT2691	158	40	3	0	23	1	83	16	0	0	253	3	9	2	4	50	7	30	3	1	7486	84	18	131	0	46	26	7751	1	7	82	8	43	12	0	69	54	6	83	2328	16	95	3	67	7	16185	10	4	9	340	0	9	4	17	192	74	13	0
vOUT2692	0	117	1	124	0	1	35622	0	0	1	14	212	2	2	679	8735	2	1	0	337	508	0	243	354	2	0	0	3	7	2	1	37	8	0	1	1	1692	3	8243	0	725	4	15	521	5	18442	1	1	1	14	675	3	1426	535	98	182	681	4
vOUT2693	1652	1551	396	110	39974	2624	953	477	2812	765	5	550	51	292	512173	0	415	437	1348	1615	244	53321	4853	67602	689	3013	233533	3963	4003	976	262	710	94	91	3022	563	81	163	7362	81339	23497	18327	29681	185839	111	171221	887	2643	6177	18832	538	144	7124	12379	4585	156696	2733	31189
vOUT2694	382	7	16	4	6	5	4	0	0	25	4	9	0	4	20	99	130	22	4	5	747	31	12	59	21	0	0	6	27	4	65	16	44	55	30	14	0	101	919	13	11	2	100	0	0	6860	4	8	3	31	4	72	8	30	8	71	30	0
vOUT2695	1	112	406	21	8	21	15	20	71	47	738	550	164	59	10	44108	79	63	55	16	4643	30	165	165	187	33	126	186	102	43	59	29	84	40	6	13	49	48	30	1882	395	195	85	279	55	21078	188	59	17	684	7	75	291	149	245	1031	355	19
vOUT2696	2501	0	48	653	432	5641	7	1873	0	4536	8079	1047	3699	5226	701	1802	3492	5627	2675	26	2975	8113	84811	1734	12918	0	1266	3	12374	1056	4066	2724	9244	6227	651	3289	2	3291	397	2	8	3449	1674	106	6022	13328	12348	34003	9750	26	416	28773	1105	7	2652	7	1129	1157
vOUT2697	275	81	9	142	62	312	0	0	0	417	1570	702	1052	119	34	0	10	3768	344	4	41	117	43	84	40	0	365	0	1518	942	0	302	346	111	2	177	960	50	22	86	185	234	893	31	346	8317	8	738	76	0	0	524	1	92	0	29	1	828
vOUT2698	885	46	38	0	7	6	11	8	0	18	38	51	0	1	32	13	31	13	37	97	3527	22	72	364	45	52	4	138	10	15	395	6	207	56	23	62	3	86	3170	24	48	106	473	0	0	4650	31	20	2	20	0	40	8	28	18	191	152	8
vOUT2699	6	0	0	0	0	14	0	0	1	0	7	13	2028	0	1454	1	0	0	7	0	15	3117	0	832	0	1	1647	1	1017	0	0	0	3	560	0	0	0	75	1	0	0	0	593	1	8321	32349	27473	0	0	0	0	144	2	0	0	0	13	8
vOUT27	6011	0	4	9	0	55	0	0	0	44	0	11	0	2	0	0	0	0	0	2	0	2	0	0	16	0	3	0	0	1	22	0	13	1	23	23	77	0	0	0	5	1	0	2810	0	0	0	1	0	0	0	0	2	0	0	0	24	3
vOUT270	0	0	0	22488	30	4	0	12499	0	0	0	0	0	0	35	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	258	0	0	0	0	8251	3315	0	0	0	0	0	0	7	0	0	4	0	26	111	60	0	0	0	0	16	0
vOUT2700	1350	5194	2361	3073	3082	1531	5876	1564	4832	9484	94046	7249	9133	7181	13279	32460	10298	19780	9355	10601	67951	4750	6404	41352	32236	51049	16159	30828	10381	5617	13337	8726	28034	9405	1896	2564	6026	8323	28812	129009	19901	25325	21664	71629	13608	88715	10933	9015	5063	12569	1703	4169	23082	46193	17104	42497	16259	2186
vOUT2701	513	488	71	257	284	13	0	486	0	693	12001	1029	0	121	379	0	659	2115	5	1051	171	327	38	922	1105	0	169	911	2287	1771	548	2349	2469	1894	517	319	371	905	549	0	1279	2539	1965	1813	330	5375	672	2391	4	60	6	3071	836	1117	0	0	0	755
vOUT2702	606	9	69	1	19	20	48	19	7	126	453	20	4	0	99	2013	38	36	2	15	5283	2	4	213	30	36	33	414	4	15	72	14	79	23	3	0	35	18	415	39	17	892	7	4	53	10846	54	6	4	400	0	23	110	19	75	437	287	0
vOUT2703	144	118	95	54	75	60	104	77	0	339	3653	259	4	131	152	0	75	1692	10	640	84	127	339	495	990	1	932	1990	1117	211	298	514	1745	563	241	142	48	3985	72	0	605	828	631	271	1162	3982	239	605	22	35	3	1334	240	803	0	2	291	265
vOUT2704	194	624	422	40	30	5	11	69	820	95	195	51	269	1962	173	272	422	594	2019	10	292	3	978	378	663	6381	0	2	256	207	2306	1388	475	4257	639	1097	7	193	462	39819	514	3173	705	27844	3969	4543	598	6788	1890	1502	5021	1142	8431	738	6560	4769	471	59
vOUT2705	1	5	0	0	1	0	6	0	93	0	1174	36	0	0	14	416	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	11	0	111	30	6	0	0	10	0	5755	48	0	0	10	0	0	0	1	4180	60	1257	0
vOUT2706	1	54	53	2	32	2	0	13	0	0	0	0	0	55	82	0	4	34	71	38	898	115	42	0	0	35	15	0	0	8	0	4	0	25	12	6	41	8	1925	0	0	1405	158	23	0	3180	0	0	0	145	0	52	2	0	0	4188	122	21
vOUT2707	29	9	60	0	0	4	14	0	0	0	0	54	0	0	0	257	74	1	10	0	405	0	0	12	0	153	1	8	7	0	4	22	2	5	0	0	0	42	104	9062	0	0	0	0	3	12823	17	0	7	0	20	0	99	1	3	499	173	0
vOUT2708	214	419	2000	105	382	140	904	42	135	1665	2084	1306	5039	407	1629	12828	23035	900	921	740	11648	325	6476	266	1282	508	550	789	722	513	798	420	3294	569	1153	455	1825	298	4333	10867	9040	3364	881	1127	1107	18680	846	556	2673	19902	92	855	2989	2007	2454	47844	5173	625
vOUT2709	42	4	1	0	0	0	0	0	0	0	12	0	0	0	14	4	0	0	0	0	146	0	0	23	10	6	0	10	0	0	14	0	18	3	0	4	0	12	138	0	10	3	1	0	0	2955	0	2	0	0	0	0	0	1	0	16	11	0
vOUT271	11509	5299	24152	209	14726	31676	11719	13558	1	4436	9256	19716	1	24	1738	645	12683	19888	2257	14074	9119	4325	1145	6471	11235	1	433	8988	1703	5857	9099	2079	18555	5682	17975	2454	1105	14086	585	4	10796	2982	9195	236	1237	14733	949	1007	15732	3535	33	1120	91	860	670	3466	5156	5040
vOUT2710	417	326	258	0	388	202	1337	4	0	1	145	246	0	134	344	230	0	42	0	119	6341	1049	4	87	0	0	4	7	31	1	75	75	188	7	830	697	194	51	11	631	1518	4358	0	45	0	2860	1	269	0	53	0	0	311	85	526	784	294	95
vOUT2711	89	471	23	0	114	30	80	23	0	0	8812	36	0	53	5	812	0	174	0	151	576	73	1	5	0	0	1	0	549	4	12	8	961	16	292	20	654	4	26	16	3927	14866	0	111	0	4398	0	20	0	45	11	0	278	9	6	46	8	250
vOUT2712	71	1915	130	62	18	5	2968	1	498	38	1198	34	2	3	525	2008	226	18	0	116	1187	19	1607	98	26	90	12	11	98	17	1	60	0	23	42	10	68	4	345	351	53	12	681	150	20	6120	107	8	4	2948	3	31	244	90	98	4684	117	23
vOUT2713	2	0	0	1	0	2	0	0	34	0	0	0	0	0	0	0	0	0	18	0	0	0	4	703	0	0	9239	0	10	0	0	0	0	0	2	0	4	0	0	27	1	20	4	32	2	29636	7	129	1	45	0	0	0	44	15	58	0	0
vOUT2714	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	48	2	0	2	0	0	37	0	0	88	0	0	0	78	8874	0	0	0	0	0	0	0	115	0	0	0	2
vOUT2715	14000	23499	530	7575	13769	2857	417	18208	0	76820	37550	80316	22487	48501	1371	1137	35165	70168	11809	4952	3647	15557	172156	40405	134829	2813	5627	18963	50423	15500	94700	112475	82848	32379	5406	42731	1793	82395	7440	338	1830	37879	6876	5396	49812	2357	189553	39164	119308	1314	445	15889	8791	5061	4122	643	9882	12849
vOUT2716	8614	21	13346	3	3	7	16	6	2	419	162839	41049	1	20242	9833	118	0	178203	13	381	42	79504	0	32	266622	8	37997	65666	43	33	4732	11198	20750	41368	24	5581	28435	25783	280763	6	33916	23904	24370	29909	54	0	814120	4805	2556	2	27	676	5	34479	25	11	104517	2702
vOUT2717	4208	1010	1983	6988	309	121	191	203	278	1567	36046	19445	642	13913	2012	11352	2898	26732	521	6827	7512	24113	1730	11792	30617	443	13150	59956	4186	4061	6271	9147	9996	16356	417	2658	2362	5377	23449	3488	5397	3341	22072	6700	7608	3235	661551	924	1751	1797	47	17845	3598	3299	5272	907	46048	25907
vOUT2718	0	658	6521	2463	2637	43	439	90	307	12110	9652	0	227	0	35	0	13	592	187	1256	13	264	0	1410	4921	0	4306	621	5	2148	2948	63	123	1802	3124	343	25	4679	5954	6	420	537	0	21	20	0	220854	0	0	0	0	314	80	881	11266	2	92	597
vOUT2719	17254	2269	3297	355	374	726	1424	27198	15	26341	3274	5300	72002	832	480	1056	26117	1612	318	709	1558	1182	1120	946	11915	521	624	3687	2927	2478	1126	1912	2495	8353	3638	6040	4464	4909	5034	10696	870	1263	2227	2822	884	2027	299494	5009	1093	816	135	3896	12935	1110	5610	357	2736	2681
vOUT272	0	0	0	0	0	0	0	13263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126788	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173
vOUT2720	2167	3846	1981	11483	3517	36230	52513	3433	3546	193672	351752	19921	16662	23154	4797	17931	11489	35808	35480	27526	10141	53016	228655	73933	88418	7059	56551	52179	23457	17093	145654	85219	110394	76347	3983	4331	5593	60530	17579	7854	107893	75528	20547	17140	418995	16804	670282	32789	24319	10392	2375	109626	88218	35146	161167	8239	133460	12366
vOUT2721	22	9	0	0	0	2	1	8	0	0	1	4	6	295	7	0	0	143	0	50076	1	11	67	12	290	0	5	0	25683	13	91	3571	113	217	11	4282	0	31	2	1	0	3	37	43	18377	0	38933	325	2286	7	0	4	11	0	8	1	80	208
vOUT2722	1	0	0	31719	20	317	0	2	0	535	0	0	62	438	0	0	0	78264	3425	71963	0	2465	4	0	64293	1	4665	0	70736	1403	5044	948	2882	77875	1964	4221	3	1881	5324	0	28	449	2	3	2810	0	91059	2940	12811	0	4	147	3	13540	1429	2	0	5196
vOUT2723	532	25	10	2186	13	2160	14	396	3	1366	1748	257	21366	4510	184	679	1337	3922	8457	74	17	2488	17431	130	1785	4	311	6	19110	1877	23908	8404	3579	1724	821	1399	6	11311	12	0	15	2771	73	10	35659	27	28369	13778	12068	16	845	8119	82	5	452	2	96	1161
vOUT2724	2242	1619	401	241	528	813	6	1068	342	1226	2329	4315	5102	2072	130	864	1317	2781	1298	45699	6870	3053	14734	2661	2797	21	6556	733	25642	2334	5507	5962	6030	2392	936	7059	983	2825	3719	14	602	1580	691	947	18789	903	44522	8533	6606	1040	171	4578	1498	395	708	1624	941	2640
vOUT2725	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	24526	0	0	0	0	124	0	0	0	13931	0	3	1742	0	2	0	2469	0	0	0	0	1	0	0	0	10297	0	31971	59	1459	0	1	0	0	0	0	0	0	4
vOUT2726	0	0	0	24942	12	20	0	0	0	188	1	0	32	284	0	0	0	63341	959	50744	4	146	0	0	49433	0	3113	0	46038	335	722	36	940	56341	1457	2584	0	509	482	2	31	195	0	0	1433	0	67346	2310	9883	0	2	85	2	11037	728	0	0	3525
vOUT2727	2	4	0	0	1	1	0	1	0	59	12	3	404	19	0	7	3	1068	4	4	0	20	14	1	3	1	16	1	25	335	18	8475	0	6	7	4	2	2517	1	0	2	9	120	1	185	0	35422	33	5	0	0	1	1	1	1	0	2	17
vOUT2728	1797	0	2	703	6	251	4	3	0	3573	45	0	106	995	28	40	80	8208	136	2	0	3805	1140	237	346	0	1109	0	17158	97	4581	318	14	1250	97	52	2	2512	0	0	1	297	4	20	1842	0	18616	98	111	0	12	282	0	0	0	0	0	3726
vOUT2729	40	4604	357	622	5	2571	3	297	0	1550	2125	1557	4	19	356	1	191	4744	66	8079	6	224	15246	2482	5147	1	771	1909	2649	981	393	4097	2356	1714	3502	2433	2272	5258	3682	0	1039	1937	4626	175	2862	0	52139	1342	1924	289	4	1391	179	387	637	1	12653	915
vOUT273	0	0	1058	1	10	91830	17193	60467	0	0	0	0	0	5210	0	0	0	3	0	43327	23131	4384	0	0	0	0	3350	175186	0	0	0	0	4	94	13	0	3371	0	3	2	0	1	12	2	18	0	0	0	0	0	1339	66033	0	0	0	0	0	0
vOUT2730	0	1250	6258	4172	661	1442	4353	1183	2	1900	25882	8551	2777	4555	1745	68	23	3383	6784	5581	3	4758	2690	14025	29717	2	8290	115832	14383	8293	3051	4286	14231	10328	2988	4924	6988	3841	12063	19670	11231	40435	12756	19881	29143	391	84192	20591	3082	3991	1997	21848	29580	19587	259042	25109	156682	5161
vOUT2731	32	0	3	841	35	19	0	318	0	132	2118	13	7927	1703	9	440	21	34	2376	6	0	255	4931	104	1129	0	52	0	11183	1325	6780	4788	48	341	429	376	4	6736	1	0	3	808	55	25	21614	0	21034	3290	4476	0	305	1730	5	0	15	0	32	875
vOUT2732	1857	10842	6	1159	2889	1601	10914	939	2032	7796	21830	6619	4971	2201	5620	39944	8263	3871	8663	2944	4	6435	22674	6234	2970	0	3568	2	7523	3827	4187	2651	53162	6826	2853	2079	4464	2289	2	0	22023	22371	7157	22598	11324	44	69479	7355	18970	28322	9905	16577	87855	17987	18440	17100	17198	349
vOUT2733	4908	15280	681	1487	41899	1391	4	20566	0	40000	25550	2752	2937	261	2260	644	2	3034	662	0	10018	8917	1090	14481	4009	1	7249	230	7455	7266	17	49	8	12575	51127	13900	11855	766	305	0	10379	9674	2058	0	2524	0	26650	9398	128	8968	412	2	6	15181	3702	23	18865	23944
vOUT2734	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0	0	0	0	3277	0	0	0	0	43	0	0	0	1542	0	1	539	0	0	0	651	0	0	0	0	0	1	0	0	1793	0	12689	13	307	0	0	0	2	0	0	0	0	0
vOUT2735	0	1	0	8	0	0	0	1	0	283	4838	0	0	2	1	11	0	2290	182	10629	6	2223	1	12003	8610	0	3	1	21582	0	639	1380	1318	6685	17	1409	1	118	0	8	3	202	0	5	25	4	10433	11936	53	28	1	2291	0	1	1	2	5	2
vOUT2736	0	0	143	5	18476	38309	5	0	0	6496	0	0	0	0	0	0	0	14189	0	365	0	0	0	0	0	0	0	0	485	15587	0	0	6	35	1	0	12	0	7523	0	0	0	39	0	0	0	63786	0	89	0	0	0	450	0	1	0	0	101
vOUT2737	3599	7822	597	2347	3809	2563	60	5864	0	14987	7432	9484	14133	10011	507	1174	9594	12918	3171	1307	1023	4963	48060	14466	42571	1543	2967	5910	16440	3513	14425	26670	18851	7800	3169	8080	1357	17472	2696	26	246	10411	2015	1525	11301	591	38747	6397	26687	138	171	9594	2775	6520	737	113	4704	2808
vOUT2738	31875	55486	48302	29378	40090	9987	77533	16292	431	14914	43624	35758	1003	3396	18667	27885	69427	35063	1421	14982	10474	9050	7022	48544	9843	214	547	3603	8948	2044	68779	7297	56014	26480	116156	15559	183702	19009	4931	0	34247	9339	16385	6794	1433	30265	6595	5519	18249	50090	2685	4810	11467	16891	12023	10308	30342	4479
vOUT2739	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76873	0	0	0	0	0	0	0	0	0	0	0
vOUT274	27639	40529	6668	6678	15	12035	5	51954	526	3680	11	36	7	995	3	1502	0	57	502	637	142	9227	4273	4	27	98	52	295	0	145	68	80	1455	4317	14090	308	2621	8247	1493	0	11127	1822	25558	9609	64	0	3970	646	227	3811	4140	5338	4105	15484	469	1	4	2175
vOUT2740	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	41	0	0	0	172	0	4	0	0	0	0	0	0	13175	0	0	0	0	2	0	0	0	0	0	808
vOUT2741	1685	0	1156	723	1737	1069	1281	379	0	3430	8318	6512	2788	668	0	0	2150	1131	314	3841	30527	2929	10320	6631	4985	1	735	3275	5561	957	2046	2155	8489	6049	2175	2998	4872	5419	2	0	3965	6562	4058	6710	5050	1	7247	2246	959	0	452	10862	41794	19176	0	1	0	808
vOUT2742	0	0	0	17	0	0	0	21	4	13	0	0	45	40	28	0	0	146	42	0	0	67	43	0	0	2	0	0	0	127	0	0	124	0	0	0	64	4	0	0	2	0	473	2	2	0	58069	115	38	0	8	9	0	114	0	0	2	76
vOUT2743	277	0	0	165	0	0	0	1	0	125	0	0	90	246	0	0	0	1382	0	0	0	449	0	0	0	0	222	0	2904	0	1164	3	0	258	0	0	0	331	0	0	0	1	0	0	3	0	6858	3	0	0	0	0	1	0	0	0	0	460
vOUT2744	0	0	0	0	0	0	2	0	0	0	0	6560	0	0	0	0	0	0	0	706	0	0	0	0	6	0	0	0	3208	0	0	59	0	0	0	0	0	0	1	0	56	0	0	0	5	0	32158	0	0	0	0	0	0	0	0	0	0	0
vOUT2745	9	132	38	18	58	89	28	7	0	233	1460	67	953	291	357	731	76	243	347	442	741	654	1018	29	78	0	658	664	74	401	11	278	397	938	237	304	63	589	1902	0	603	658	65	109	825	0	4622	381	1474	55	63	1149	18	10	5	4	288	304
vOUT2746	0	12	7	1	391	12	20	136	0	223	5973	175	1806	419	1913	773	0	53	16	471	0	81	978	16	40	10	320	536	635	1611	48	161	502	840	102	230	355	545	23	0	330	142	89	203	156	0	5699	585	561	74	118	1331	32	11	0	0	29	10
vOUT2747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	87231	0	0	0	0	0	0	0	0	0	0	0
vOUT2748	0	0	0	488	0	0	0	0	0	0	2629	0	12	12	127	0	0	0	0	0	0	558	17	0	115	0	82	0	0	125	2	7398	0	25	1607	14868	0	3396	1035	0	3178	534	982	0	13	0	2650	0	0	0	353	4019	0	0	3	0	116	1220
vOUT2749	3	16	0	0	2	653	4	9	0	0	0	40101	0	80	250	0	0	44	0	0	0	0	0	0	0	0	0	0	0	91	0	0	15923	0	0	0	0	196	0	0	0	466	0	0	21	0	22318	0	0	0	0	0	0	0	2	0	39	7
vOUT275	0	308	0	873	181	639	0	14004	0	261	4	6	1323	3167	1338	1	4	221	837	1269	0	1883	3235	9	487	9	143	0	1677	1917	2309	1899	9003	1954	134	583	1	1621	3	0	0	2105	306	131	6450	2	36	1396	315	0	2	789	172	8	1	70	43	321
vOUT2750	0	0	0	10	0	0	29	0	0	0	0	2	0	0	0	0	0	0	0	396	0	0	0	0	0	0	363	0	0	157	0	0	0	2	20	5	0	803	0	0	0	0	0	0	0	0	8289	0	349	0	0	215	0	0	0	0	65	9
vOUT2751	95	182	15	11	2	0	0	2	6	180	7	9	198	130	276	69	174	294	266	0	3	204	8	0	54	10	13	104	168	31	3	8	56	1	2	0	7	4	1	51	143	66	19	64	0	2	4836	3	0	14	0	47	948	8	36	0	5	0
vOUT2752	0	0	101	1622	10	0	0	0	0	5	3440	0	0	631	496	0	312	0	1	1821	0	104	1	1	59	0	176	0	2	2	3	6	3	218	0	0	0	33	0	0	1	3	30	0	12197	0	77724	0	0	0	76	631	6	1	2	0	0	1
vOUT2753	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	25732	6	0	0	0	0	0	0	0	0	3	0
vOUT2754	0	0	1	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	24	0	65	4	0	11	11	8	0	1	0	3	19	0	0	0	0	1	4	14	5320	0	0	0	0	0	0	0	0	0	0	8
vOUT2755	7	64	2	48	61	23	4	42	0	22	1723	45	724	588	129	183	30	41	237	38	25	173	146	62	3109	11	342	168	226	60	91	1673	1463	164	24	843	22	1164	206	2	62	157	355	470	3038	650	22945	1019	219	33	11	141	46	127	1053	75	8	377
vOUT2756	3	0	437	19	1	4	0	0	41	0	432	0	0	0	65	14	182	0	58	74	46	5	118	7421	291	558	1269	9	6	3	124	225	37	418	48	121	39	42	4498	3740	2	1463	1045	419	8	978	4798	11	6	285	1	8	99	10026	0	2080	13	0
vOUT2757	0	0	0	4	2	195	0	0	0	61	0	183	3	15	0	0	0	18	208	0	17	307	314	0	263	0	244	2	65	356	4945	2	297	19	141	14	18	336	31	0	26	201	6	549	0	1	28974	366	69	0	30	2144	206	2	473	0	504	157
vOUT2758	3060	7567	519	1167	2288	1989	2053	1699	15194	3487	26111	23885	6293	2426	1085	4884	7412	3445	3973	573	16330	2834	1536	15464	17176	8425	8112	25684	10666	4271	2006	1281	4415	11469	1557	949	3695	2866	2706	3602	42935	7600	41364	56316	5062	15841	19950	4047	1074	751	626	7594	15283	23740	47960	1770	7464	1541
vOUT2759	1	0	0	4	5	1	0	752	0	686	157	0	577	4	408	0	1189	610	4	40	0	17	63	38	0	1	8	0	13	166	2	1332	581	58	2	1302	0	5	0	0	0	2	2762	1183	0	0	3753	1103	31	0	0	39	0	0	0	1	8	2
vOUT276	13403	14	4362	300	3335	778	28	6572	0	4689	68928	184	2035	2187	149	178	492	8677	31350	3816	408	11769	66	183	1151	0	9216	167	5332	3566	1041	1987	1936	2410	3411	4525	23	2134	289	4	66	833	1078	28	2927	1	171	2656	5658	131	66	862	410	51	90	2	2802	19969
vOUT2760	464	0	0	58	0	1115	0	200	0	329	276	2	144	351	547	334	525	64	332	2	1	1001	454	0	1561	0	0	0	337	302	465	652	1535	111	131	126	0	240	1	0	0	61	12	0	410	0	3613	478	56	0	231	5088	23	0	34	0	6	35
vOUT2761	0	0	0	15	0	0	0	0	0	254	1263	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	339	0	0	11	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36523	0	0	0	0	5	0	0	47	0	0	0
vOUT2762	0	5	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	15	55	0	0	96	0	0	0	0	0	0	124774	0	0	0	0	0	0	9080	4	2	284	0
vOUT2763	0	289	0	902	0	42	1859	47	0	406	1	319	125	84	371	0	9	180	153	0	147	597	525	276	355	0	32	0	291	154	50	59	0	469	128	203	0	373	0	0	168	494	11	379	1322	0	2066	277	35	0	926	10	0	0	739	0	408	53
