Contig,TXAS01,TXAS02,TXAS06,TXAS09,TXAS10,TXAS11,TXAS12,TXAS14,TXAS15,TXAS18,TXAS20,TXAS21,TXAS24,TXAS25,TXAS29,TXAS30,TXAS31,TXAS33,TXAS35,TXAS39,TXAS42,TXAS44,TXAS46,TXAS47,TXAS48,TXAS50,TXAS51,TXAS52,TXAS53,TXHC02,TXHC03,TXHC04,TXHC05,TXHC06,TXHC08,TXHC10,TXHC12,TXHC13,TXHC15,TXHC16,TXHC17,TXHC18,TXHC19,TXHC20,TXHC21,TXHC22,TXHC23,TXHC24,TXHC25,TXHC26,TXHC27,TXHC28,TXHC29,TXHC30,TXHC31,TXHC32,TXHC33,TXHC35
vOUT781,1966,1958,22,1009,1390,281,9,2143,0,11010,1779,2281,2521,5510,43,32,9128,5802,1184,183,359,1151,14565,3688,10556,438,543,3770,3973,2312,2775,10366,7006,2934,401,4594,61,8242,105,2,83,4545,618,697,4602,715,10612,4220,15161,43,80,1161,998,193,139,13,619,1089
vOUT782,0,0,0,22,11,8,16,0,0,10,6,7,1,3,1,11,4693,1,6,13,2,30,16,33,4,11,0,8,0,20,36,196,50,10,10,36,1,11,2,0,0,11,16,0,55,1,0,1,8,0,4,5,7,1,0,0,0,4
vOUT783,720,621,40,3795,477,3545,20,2792,0,6283,6934,1367,5714,4706,143,123,22653,20476,1512,1236,326,3030,7030,1808,15183,1310,2965,794,4206,6796,2453,17517,5522,4593,4210,5671,123,7045,96,0,31,6670,462,858,12309,17134,2790,3369,27245,187,849,8635,2844,475,546,11,2271,1184
vOUT784,1501,2,2,322,7,5996,5,832,0,1893,257,94,918,4216,493,2289,9039,5283,2162,26,7,3891,28696,40,2846,16,486,0,7759,1140,1344,1000,6902,2881,1038,1987,6,702,2,0,1,2587,128,1,2796,0,3397,30362,2950,1,1432,14550,18,39,261,12,165,651
vOUT785,1803,7358,0,1289,1405,393,5045,302,573,1286,7556,26153,1378,384,780,0,5775,3103,218,4402,4533,583,1374,5048,3147,0,3103,11326,7140,2151,2813,1955,5128,2969,2650,1145,9350,3742,15467,2,1910,2262,6935,16441,6887,58093,0,1021,1036,1034,521,13519,13622,7832,0,14702,36328,467
vOUT786,49,84,84,336,22,176,25,182,30,47,173,160,15,443,73,309,4961,60,217,261,15,60,200,148,1255,226,154,198,119,67,54,501,887,113,33,259,38,136,138,67,28,130,489,277,227,656,864,4343,783,100,10,164,111,121,209,195,22,79
vOUT787,1436,3333,4283,3869,7733,6818,234,1410,0,21203,8514,34115,19534,4113,13029,12578,17914,6271,1209,15559,2584,1713,3475,35833,5345,516,1121,21,27830,10614,28551,9308,28835,4010,5410,3543,9905,8198,21285,218,761,3180,1403,2954,13966,290,64,6823,8137,1308,88,7256,9127,62709,22744,3416,3609,3073
vOUT788,116,169,343,85,112,138,502,102,2,698,4902,880,107,304,407,2040,2391,372,412,161,1894,745,190,912,1601,230,1477,2404,1101,131,86,263,217,464,63,79,12,113,2542,1987,1237,1868,677,335,208,201,305,365,181,288,17,473,52,1733,594,273,765,426
vOUT789,238,2613,153,1384,801,832,2193,454,530,2943,4822,4229,14528,1502,1043,9923,3880,1261,1691,2679,409,1674,6384,2233,1999,324,2484,3554,2176,5702,1296,1768,4971,2005,500,1105,1011,1385,911,855,3707,6294,3888,5785,3848,1663,9569,5297,4422,9803,3482,3968,19744,2797,9095,1560,5258,718
vOUT79,8,48,5463,227,2130,600,2350,1606,4,5462,17700,38676,1632,2522,387,305,6792,2791,1404,2629,707,1847,2770,62,677,15,572,546,3003,1747,27,445,3392,2274,23,716,1331,561,47,58,27,161,13954,5683,2853,685,40,1951,1496,2157,346,927,6535,1496,6097,84,2655,1930
vOUT790,94,496,366,271,477,557,23,140,0,1573,641,1309,1473,365,979,1331,11372,644,105,2730,220,194,320,3055,561,16,121,0,2131,813,2406,634,682,404,533,309,461,664,1686,29,191,282,377,217,1519,2,0,446,829,82,5,805,939,6139,556,461,333,338
vOUT791,83,0,0,2,3277,1,2,0,0,1807,102,0,125,147,609,2956,15022,2,6,6707,104,557,0,0,27,495,77,251,5,142,3404,1043,206,1346,45,22,7,738,509,0,17,88,819,95,2156,43,293,2157,2463,1698,5,4,10,8,0,0,1176,116
vOUT792,1120,64,181,6,0,12,41,2153,0,1996,0,1932,811,4,36,0,13420,0,0,0,1,0,0,0,6536,139,0,47,69,147,15,44,1400,450,90,293,110,358,83,396,0,27,0,2595,0,57,9732,478,0,0,2,96,432,0,154,0,57,0
vOUT793,341,16,52,156,29,0,89,756,0,251,281,0,22,105,0,0,2323,270,191,216,0,205,130,0,75,17,0,299,301,202,160,171,295,178,181,45,29,224,407,4,0,163,109,0,162,327,344,89,127,0,386,38,463,240,35,425,348,50
vOUT794,0,0,0,15,232,196,1,1,652,48,82,407,3299,44,0,0,14130,95,89,0,0,14,219,0,5068,0,0,296,0,0,0,279,3,7,0,4,11,1,0,0,0,80,7,21,13514,0,323,55,0,0,12,1,58,0,0,0,0,43
vOUT795,5719,4480,4207,1315,8913,28,661,2151,0,4305,53,4800,0,1688,463,0,8450,83,1517,135,0,7344,2,0,1545,0,755,0,45,3859,21970,4829,80,627,9605,23090,184,10032,3197,0,4,750,705,0,317,0,507,1530,306,2,124,4166,66,13,157,4,367,10674
vOUT796,16,6,0,88,1,1,10,641,0,55,198,0,0,8,0,0,2218,337,20,1,0,21,63,0,12,29,0,24,28,0,134,15,38,18,8,6,1,105,188,2,0,5,4,0,3,55,17,2,31,0,23,1,80,29,0,28,111,6
vOUT797,689,1063,10,524,478,222,12,443,0,1060,1610,7124,4602,4520,9,1,11438,4321,1159,2653,57,809,7442,131,1723,19,2526,1137,810,2933,7688,604,764,862,115,684,142,4607,137,11,5,7885,261,99,10971,67,3447,1925,3528,6,20,1542,115,674,167,0,859,765
vOUT798,565,24,35,140,72,0,173,712,1,258,217,0,36,240,0,0,2643,366,300,177,0,183,161,0,33,71,0,216,129,313,488,117,111,275,197,78,26,291,309,4,0,248,154,0,194,416,779,65,40,0,847,61,1587,330,58,307,682,31
vOUT799,0,0,0,7,23,10,277,5,0,31,901,181,199,86,84,529,969,7,41,468,1,3,2322,200,20,0,233,0,1,19,29,25,540,257,83,8,65,76,27,0,1,579,11,3,28,0,31,45,13,1528,19,67,2,26,101,0,148,42
vOUT8,36339,13039,32645,1560,7865,1486,9840,12500,43,1963,34,8355,21,2211,180,14379,12269,11652,1225,9112,49715,3788,231,27491,764,2,5367,151,22,4395,338,4112,363,2608,11811,9698,8356,2039,9451,40,523,16375,692,1922,256,426,2247,24061,241,319,9,1844,10254,6412,8624,4126,4051,4070
vOUT80,1270,36,11557,335,1850,984,4452,2831,41,3714,1726,83,134,2100,924,1281,1663,3996,9789,2455,7206,1374,5854,3138,2838,411,1836,3353,1193,451,894,423,2940,3538,3120,3220,137,328,5552,325,174,339,338,693,871,3242,2273,1702,1413,73,307,702,966,664,1929,5397,5717,12894
vOUT800,137,0,0,116,14,82,0,28,0,4,343,0,1,17,463,0,10018,61,185,14,0,0,0,0,0,0,0,0,33,1,13,3,0,59,1,252,0,29,0,0,0,0,957,172,1945,3405,1186,217,0,0,4,0,0,66,0,0,2131,0
vOUT801,86,740,1600,83,7635,96,871,592,0,841,544,771,17,5,189,650,18863,165,213,153,675,224,32,845,639,18,52,207,10,74,4735,49,163,225,4011,488,316,4833,98,404,167,116,1058,209,137,169,276,56,335,329,15,64,87,134,867,96,837,529
vOUT802,1,0,0,0,0,6,0,0,0,9,0,0,1,13,0,0,3730,0,3,0,0,5,6,0,3,0,0,0,1,0,2,0,0,3,1,3,0,1,0,0,0,1,0,0,357,0,3,13,1,0,0,9,0,0,0,0,0,7
vOUT803,9936,13473,11040,4716,19635,3812,25573,4128,238,3924,4108,11473,493,1082,6342,6790,72273,6580,373,4246,3473,2201,1943,14580,1892,116,174,1066,1944,909,25422,2411,10718,4742,24943,3515,41971,4811,841,0,7944,3427,4506,6208,341,8557,960,1988,5641,24232,1226,1654,5417,5849,5033,4580,7119,1337
vOUT804,328,310,37,1099,427,548,18,828,0,2779,775,612,6497,1629,296,153,7657,912,574,1876,158,975,2070,2116,6082,186,269,266,2145,1906,1698,2059,3064,1248,402,1073,243,3049,135,4,8,1250,236,289,2237,1148,1159,960,3740,54,100,2082,1392,1490,330,30,1130,333
vOUT805,2092,0,0,10,0,394,3,446,252,82,0,0,1,4,0,0,43394,0,0,0,1,855,6,0,1,0,294,0,0,4,0,22,1,5,38,120,0,40,1946,0,0,21,52,0,6,0,13,176,0,0,1,10,0,20584,4,0,41,29
vOUT806,0,0,7,0,947,0,2,11,4,6,0,0,5,5,0,0,1453,0,1,4,0,19,0,0,16,0,0,0,0,6,107,0,11,1,38,52,0,35,7,0,3,6,51,6,1,0,2,0,5,0,1,0,3,0,3,8,1,0
vOUT807,3,0,42,14,0,0,0,0,107,1,34,1,0,6,31,14,1634,0,14,37,7,1,8,92,37,330,19,7,8,0,68,10,4,75,10,33,5,0,58,413,4,20,20,226,3,150,22,12,9,218,0,3,6,386,8,313,2,2
vOUT808,187,80,33,15,2,28,443,24,2,35,99,426,4,26,72,288,788,35,30,60,631,23,30,16,92,406,77,117,25,22,21,54,104,45,23,23,61,20,189,655,138,120,162,52,22,474,76,59,166,747,5,17,306,74,175,789,162,10
vOUT809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,5,0,0,0,0,0,0
vOUT81,3876,268,5459,6719,885,2388,11069,176,0,136,0,3387,0,3202,442,0,873,3453,0,2113,3619,904,1724,2538,792,27,1226,44,277,2563,1226,1920,1348,336,1716,382,486,545,4376,0,3414,186,3160,499,2744,2530,1066,34,14555,0,261,97,1013,4536,23,409,3236,75
vOUT810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vOUT811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,18,0,0,0,0,0,0,0,0,0
vOUT812,21710,1708,7269,41945,8200,5934,53129,1246,1,643,11,25990,3,17582,2465,0,6748,49724,0,13897,7387,6018,5873,8156,4077,5158,37,232,757,16420,6031,13184,7009,2222,7780,1203,2616,4994,25761,1,13319,1620,10047,12851,11235,17556,7428,126,82819,0,2285,457,6599,23870,5,1968,23072,136
vOUT813,1974,3568,1549,12504,3120,6959,4058,7678,1036,25226,34874,19770,25399,18918,5522,20313,34038,102085,10088,18716,8060,14873,41032,18573,27031,9097,12459,17491,15020,24419,17424,50612,31147,21154,18168,16793,3956,25371,14261,6574,16556,28881,9870,11298,58220,19774,20384,30109,83829,11903,4089,19880,26777,16564,20097,8456,14239,5203
vOUT814,44,343,44,66705,140,43,233,65,987,15965,397,900,351,421,393,604,201,34723,97862,6620,773,1403,835,324,571,155,264,1054,216,5561,921,46794,493,368,70,1183,244,16246,112,13,504,66268,1443,592,42315,217,5110,27490,2045,1261,711,7225,557,736,1945,385,263,283
vOUT815,1339,0,0,676,2,37,3,2,0,2992,0,0,143,1127,9,7,20,24520,47,0,0,2243,333,70,112,2,1034,0,10765,51,2407,145,3,712,33,4,0,2020,0,0,0,104,5,24,1419,0,3323,71,66,0,6,90,1,0,79,0,0,2275
vOUT816,0,9,10,55,11,10,3,9,2,31823,207,4,48192,28393,11890,11,775,242489,194403,93,17,98,26,34,282,4,31738,46,258193,29094,4801,371,36,62894,58,5251,30,16,10,1,9,53,16,58,5307,16,2,16673,307,103,64,103,170,14,3328,3,97,18352
vOUT817,430,0,509,0,0,0,1,0,1,9,7144,3758,0,2287,1047,0,0,101142,1,7,5,4663,0,1,9716,4,842,15552,2,2,296,602,1175,2404,0,486,672,1486,6637,2,2025,945,437,3525,1,0,12941,13,82,0,5,16,1,1320,0,1,5152,20
vOUT818,205,180,163,614,159,232,621,190,244,55879,1558,792,139960,75338,29941,865,1726,247967,603273,1415,562,979,1968,964,1697,595,54715,1327,220417,95598,22902,1178,1052,98334,287,17513,304,866,1127,677,1261,1168,977,730,11001,762,1228,25768,1365,1616,176,1133,1398,1462,6455,1244,1110,54034
vOUT819,4,4219,551,1245,1,4995,3,584,3,3696,2174,3212,5,9,992,4,12,9779,72,15612,4,386,15327,4626,8113,9,1548,4507,4274,2388,408,6887,3652,1722,4639,4301,2880,9820,4455,7,2071,4054,11446,294,3825,10,19608,3751,2731,662,6,1718,294,526,1872,7,23281,1208
vOUT82,0,2,1893,289,0,0,0,270,1,76,17,0,0,298,17,0,343,402,2,0,0,4750,14,0,1273,0,507,10820,142,0,2,19,0,99,0,4,14,1,2,1,54,851,44,14,1204,0,0,59,107,0,12,103,0,0,2029,2,5471,122
vOUT820,22704,52145,26626,7496,55168,8658,14,33435,2,7618,92,17211,828,1649,2030,0,82,21642,359,0,0,12388,1068,7438,11862,2,1552,86,8587,6858,0,333,36,23650,40774,28183,223,8536,10629,0,4283,12709,19420,0,106,0,8163,14939,128,0,1182,17640,1646,14860,2117,260,13513,8341
vOUT821,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,45,0,16344,0,0,374,2228,0,0,0,58,0,1279,0,0,0,0,0,0,0,226,0,16,0,10,2729,233,1,1895,0,1,6,0,0,0,3,678,4,6,3701,3,18123,0
vOUT822,5845,4118,742,7,3516,4625,917,3225,2,4021,59298,1985,3,59,0,0,9144,38750,26,0,62508,0,339,5,4032,43077,1272,3720,3517,231,3331,943,28271,4544,2747,700,18,8414,37284,8,0,9080,1,4266,0,8348,6573,7611,0,4,0,1,7645,19499,275,5,1,0
vOUT823,63,0,1108,122,34,1674,3,0,0,289,42,969,40,234,49,6,5,4376,10,33,179,754,57,129,3035,0,235,4,334,1184,2070,152,21,1694,3608,3406,8,1305,830,127,13,321,1641,0,48,79,666,750,0,0,134,859,1,0,407,22,1381,308
vOUT824,45496,37258,52210,7795,69061,13677,55,48871,3,12115,474,27701,4,3084,3316,70,232,46245,352,28,34,18421,2965,30,17944,0,2276,382,9632,8756,1584,1630,657,37468,51790,61123,398,25108,17041,14,96,14459,30357,21,81,1,14051,19809,172,1,1582,30467,2648,22928,3041,480,20069,11085
vOUT825,8972,18044,4290,4124,6607,2171,18347,22084,83,6774,3014,16152,7130,2307,1293,2695,7700,19009,8534,1098,13277,2926,3680,5370,3386,69,427,512,204,477,9099,790,5006,3899,20714,8721,7298,7109,1730,1,11247,5119,6654,1621,311,4818,2126,4864,3094,8265,1152,2054,3780,2817,2746,3851,7280,1365
vOUT826,0,0,0,104,77,162,0,124,0,852,268,0,0,499,0,2,0,26740,905,12225,518,5003,0,4125,3334,0,88,123,1229,1178,5861,11359,998,1507,253,263,2,644,3212,0,14,106,2,0,0,0,0,0,1,0,4,2344,0,0,0,0,0,27874
vOUT827,7800,237,31,0,249,422,16,101,0,15,82,2880,76,7,0,0,1197,24578,0,0,6579,0,414,0,611,63364,1,15,457,9,341,1,982,115,228,918,0,1074,68,62,0,247,0,100,0,0,37,479,0,0,1,48,29,16,2,0,0,0
vOUT828,0,0,0,995,236,398,0,146,0,675,133,1020,263,718,199,0,460,27544,1495,723,2,21716,139,3095,1633,0,472,0,447,3300,5759,1431,1141,1412,46,2302,0,97,260,0,7,3,5,0,413,0,14,453,785,0,16,142,216,123,0,0,746,2187
vOUT829,3583,11526,8192,461,29593,613,3618,11450,13,2357,1049,7062,1633,99,613,1634,9888,15571,1392,3795,26859,1043,151,11679,2746,16,3047,6624,1571,1009,17685,15038,11319,2168,10100,2602,1613,12105,6721,1428,25126,522,18922,1060,674,43189,404,1865,1353,17410,67,737,800,7179,1394,3403,3516,1810
vOUT83,40550,39738,124730,16845,50878,20721,75185,31484,764,15186,14760,40115,6743,9203,18140,18904,69783,17709,7033,16028,30471,7638,4535,38542,9709,311,800,3565,6856,10074,101144,12180,37157,16767,136694,11143,137479,23387,3054,146,32987,15896,17696,10513,4791,28134,4948,7402,18737,50496,16718,6201,11727,17673,18445,24757,23871,5882
vOUT830,726,0,0,62,1,3345,1,479,0,859,58,6,82,1884,306,925,905,15639,574,7,1,1499,6219,79,689,4,179,0,2316,548,575,436,1351,1812,263,1090,0,248,0,0,1,1223,19,2,1143,0,31,7698,1357,0,747,7499,0,0,30,2,9,266
vOUT831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6189,0,0,2,61,0,0,0,0,0,11,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,1,0,0,51,0,86,0,0,0,0,0,0,0,3
vOUT832,0,0,0,7,0,3,0,0,0,289,3039,1,0,3,0,1,0,7259,138,9975,1,2122,0,12504,9171,0,0,0,18566,0,580,1289,1002,6110,22,1724,0,144,0,0,1,231,0,0,0,0,3623,14974,0,0,0,2590,7,0,0,4,0,0
vOUT833,0,3,0,276,205,1724,2,392,0,9823,1616,0,0,2256,0,2,2,27256,5108,77621,1974,16372,0,15037,20472,0,260,470,7952,10821,18711,42289,8170,4582,1414,1164,9,2402,30378,0,44,342,0,3,49,0,595,7,9,0,9,8467,2,3,20,0,0,234054
vOUT834,583,1218,78,499,635,443,2162,958,75,1763,2521,3711,2024,1584,2476,20075,7103,16854,510,2984,1754,1340,13008,5785,6923,1312,830,10054,7917,1415,2835,1346,3141,6730,1123,568,1795,977,10788,3133,2952,3023,1597,2922,5046,1367,4303,2532,1489,1966,180,5993,1651,4781,3666,2677,1957,540
vOUT835,0,0,0,5,0,0,0,1,0,169,1740,1,4,1,0,7,0,5713,82,4359,6,1193,0,5931,4256,0,2,2,9773,0,282,581,543,3118,5,702,0,74,0,3,1,123,1,1,13,1,1126,10608,7,17,0,1519,0,0,0,5,0,3
vOUT836,0,0,70,169,0,0,0,286,0,18,0,0,0,238,0,0,1010,6736,0,0,0,375,0,0,1301,0,421,8798,1,0,0,1,1,0,0,0,10,0,0,1,43,899,0,0,1226,0,0,0,0,0,0,59,0,0,1762,0,392,237
vOUT837,0,54,32,1930,51,42,152,15,0,176,413,101,133,181,14,218,65,12571,78,189,1594,85,160,157,9171,3,929,551,104,77,65,53,162,76,16,61,38,239,60,169,440,292,254,104,168,165,38,476,425,182,19,144,141,346,274,73,279,38
vOUT838,250,186,30,10569,1093,12931,14241,821,6459,59398,36974,8803,2786,13121,1371,3131,959,11374,10330,14417,249,16749,32509,21812,25878,675,14945,10491,26453,5654,29230,37161,35494,19392,915,1351,1280,19661,4033,309,42586,18138,2419,7142,101914,11378,70710,21398,4506,7469,990,24162,45380,10325,59187,33,31153,4450
vOUT839,398,1,196,4,0,0,3,1,8,38,339,254,24,94,21,1,1,18004,0,7,1,416,0,0,15258,2,4457,11396,0,1,14,124,486,234,1,12,161,343,3040,0,562,401,810,97,13,0,8161,2538,0,0,0,16,0,398,27,0,848,18
vOUT84,0,9,39997,4,0,0,6,0,11,5200,2,0,1840,6,1856,5,5931,19,61108,4,1,39,0,0,0,1,97,3687,436,2,1,27,0,1,1259,88,673,0,2,1,1349,15,0,1012,205,0,0,19,1,59,1,450,32542,0,1,2,0,4
vOUT840,0,0,0,1,6,3,0,757,0,0,472,0,1852,2,47,0,0,12970,3,168,1,1,1,2,1,0,6,204,702,12,22,15,0,2,20,512,0,2,0,0,1,0,0,104,103,0,0,4,45,0,0,5,0,0,0,0,0,46
vOUT841,9279,9329,1707,2115,6010,191,1184,12635,40,5971,354,5394,7038,2669,1082,564,7495,19342,8653,2038,10129,3565,2641,1003,3287,121,537,87,99,474,642,2133,5736,3768,6699,8946,7809,5375,2022,4,9620,3547,4428,561,193,939,2002,5690,2402,1538,463,2106,708,3021,2157,670,3006,1410
vOUT842,214,1,6,2121,27,2,5,9,73,1000,133,3,777,921,17,10,1531,9542,98,3136,9,17,18,82,109,14,2,363,383,153,185,110,43,2064,34,22,0,240,56,1,154,21,12,22,342,4,38,95,265,63,35,258,46,469,6,0,1078,453
vOUT843,21587,19447,5545,1302,41821,6605,4059,21162,127,17728,538,17362,8403,526,2607,2630,35245,44872,2200,32423,14035,73395,855,8791,4872,42,4055,7669,15102,10015,46684,42883,77,41205,43836,78843,16602,52366,54386,8814,9909,5082,25823,384,1693,19257,8970,8205,5832,8155,222,58570,437,37627,35278,1781,6289,1938
vOUT844,123,0,0,38777,1531,8,3,1701,999,0,1,0,3664,4399,1956,1,15765,5337,598,3,326,923,0,0,2719,448,1749,358,2,7303,25893,5999,7,1209,83,1747,4604,21176,13896,0,39,638,2801,2909,2091,0,6567,4528,585,1719,1390,5514,55,4986,0,0,0,3097
vOUT845,170,125,22,809,124,1054,4,586,2,1147,2087,571,1937,1229,68,71,3073,23967,352,321,45,838,2515,856,1853,521,517,53,2088,1646,1328,3681,1838,1284,1463,2066,53,1749,105,1,21,1701,176,275,2868,4357,307,757,11003,29,151,636,785,312,383,11,370,262
vOUT846,0,1,0,0,0,1,0,0,29,380,0,0,0,636,0,0,0,102292,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37332,0,0,0,0,1251,0,0,0,0,0,0,2,0,0,0
vOUT847,69418,144401,33050,21723,64532,11422,117,39033,4,8878,178,23130,915,4133,4176,180,153,31079,1155,3,80,15614,3062,14752,23094,1,3040,53,26176,16834,535,825,101,24836,63123,38037,484,20122,13363,153,921,12755,48637,279,220,52,10037,29468,270,14,2249,19382,2029,19997,4266,416,23810,8958
vOUT848,396,95,113,772,0,0,2,0,0,3228,2,544,0,2075,0,0,1072,2992,85,0,1,639,0,0,8599,1,1472,0,11732,1603,0,6267,7271,493,214,126,120,1785,0,0,4290,8333,24,1,2767,0,0,1803,265,18008,129,11182,323,1376,1805,0,339,244
vOUT849,137,199,103,2124,499,1783,4,1474,0,3026,4610,1286,3872,2372,386,301,6479,37434,1473,1399,129,1909,1979,1423,3267,495,1324,15,3103,3960,1911,8867,3450,3428,3151,2941,365,3857,650,11,52,4472,381,527,10056,8121,1777,1735,15367,168,411,1328,2266,1985,2728,131,357,473
vOUT85,15667,19516,11891,2072,34329,10563,3619,24843,92,22373,2,23931,13293,880,3185,2562,56063,40016,2967,54580,17345,103853,1419,14637,6594,63,4892,14033,24088,12597,69728,56773,160,70682,75566,105266,33617,84658,69697,15803,14043,6392,32246,563,2920,19294,14663,13236,10543,12994,328,83606,261,73111,66697,2261,10541,1731
vOUT850,219,88,131,172,271,422,124,202,22,655,2412,364,513,667,132,243,1416,10314,1724,897,616,1393,774,331,913,17,1263,552,2593,3398,482,1472,561,3217,240,5565,130,911,4999,114,604,826,2208,206,2747,385,658,1564,1650,187,39,664,1586,988,257,2126,520,5377
vOUT851,0,0,81,1,7253,24896,3,0,0,2503,0,0,0,0,0,0,0,25375,0,937,0,0,0,0,0,0,0,0,245,10183,0,0,1,10,0,0,1,0,3245,0,0,0,177,0,0,0,4596,0,29,0,0,0,265,0,0,0,0,40
vOUT852,3422,540,1727,1937,5381,134,2584,1079,183,1261,2336,376,20,1204,2788,8897,25651,20806,28,604,345,2141,565,20638,568,45,23,87,2074,554,4846,153,13849,4695,1516,4272,25097,437,1079,0,340,127,1275,581,6,4519,335,1831,106,3742,82,114,156,1789,493,135,1407,236
vOUT853,2,0,0,16,167,51,7,53,8,315,117,131,3,41,13,50,84,3024,862,64,754,1074,64,26,264,0,155,91,184,268,75,733,269,678,206,994,0,419,59,22,13,145,72,8,174,1,101,1491,472,8,2,83,15,21,35,9,89,4989
vOUT854,0,2,144797,0,9440,0,0,1,0,0,0,0,0,66,0,0,0,5170,0,136770,2,0,0,0,0,4,3,963,0,3,0,19,0,0,0,0,1915,0,1,0,0,0,13336,0,1066,0,0,0,0,0,8016,15,95,0,6,0,0,0
vOUT855,1856,16,33,657,864,1086,3,254,0,1824,3265,3405,1694,1911,289,82,299,6645,528,896,229,1049,23252,9326,1954,6099,644,2,297,564,1324,812,1118,510,592,445,88,1275,192,6,10,2844,468,1415,1261,255,217,1538,5723,28,19,677,2026,473,4716,62,3208,452
vOUT856,4085,6015,959,288,5276,1469,445,10552,14,4295,0,3208,3639,110,1061,324,18354,23687,1315,23565,2677,11886,181,5470,1222,5,639,1754,4238,1874,8476,13536,9,12340,9206,14986,3904,11318,8757,1283,2422,1433,5421,69,376,2247,2352,5593,1188,1636,105,14808,43,7648,7345,280,1393,278
vOUT857,0,0,0,0,6,15,0,0,0,1579,0,0,0,55,0,0,0,2405,0,0,1,2372,0,0,0,0,3808,0,838,93,0,8,114,57,38,233,0,69,0,0,0,0,0,0,75,0,0,389,940,0,3,364,0,0,0,0,0,1520
